11808|The Most Beautiful Girl in the World|Music byRichard Rodgers|broadway
11812|Irgendwie, Irgendwo, Irgendwann|Music byJrn-Uwe Fahrenkrog-Petersen|
11814|Darling|Music byJohn Dankworth|movies
11819|Watermellon Man|Music byHerbie Hancock|jazz
1182|Quizs, Quizs, Quizs|None|
11821|Cross Your Heart|Music byLewis H. Gensler|movies
11826|Something Good|Music byRichard Rodgers|movies
11827|If You Want To Sing Out, Sing Out|None|
1183|Londonban, hej|Music byBakonyi Kroly,Huszka Jen,Martos Ferenc|
11832|The Christmas Song|Music byMel Torm|holiday
11834|My Wild Irish Rose|Music byChauncey Olcott 1899|broadway
11836|St. Louis Blues|Music byW.C. Handy|blues
11839|Come, Josephine, In My Flying Machine|Music byFred Fischer 1910|pop
1184|Piano Man|None|pop
11843|American Honey|None|pop
11845|When I Look Into Your Holiness|Music byWayne Perrin &amp; Kathy Perrin 1981|worship
11857|Breathless|None|pop
1186|What's going on in Brazil|Music byFranco Micalizzi|
11870|I've Gotta Be Me|Music byWalter Marks|movies
11871|Home, Sweet Home|Music byHenry Rowley Bishop (&#039;Sicilian Air)|broadway
11873|Memories|Music byEgbert Van Alstyne|pop
119|It Don't Mean a Thing|Music byDuke Ellington|
1190|A La Pche Aux Moules|Music byAndr Pat|traditional
1191|Il Est Cinq Heures, Paris s'veille|Music byJacques Dutronc|pop
1192|Here's That Rainy Day|Music byJames Van Heusen|jazz
1193|Brise Pied|Music byTraditionnel|folk
11957|Fuir le Bonheur de peur qu'il ne se sauve|None|pop
11973|Nicholas And Alexandra|Music byRichard Rodney Bennett|movies
1198|Ablakomba besttt a holdvilg|Music byHungarian folk song|folk
11992|As The Deer|Music byMartin Nystrom 1984|worship
11998|That Silver Haired Daddy Of Mine|Music byJimmy Long|pop
120|Lady Madonna|Music byJohn Lennon,Paul McCartney|rock
12001|Happiness Is A Thing Called Joe|Music byHarold Arlen|movies
12008|I'm Just A Lucky So And So|Music byMac David|blues
12009|The Hard Way|Music byJimmy van Heusen|movies
12010|I Hear A Dream|Music byRalph Rainger|movies
12011|Nana para Alicia|Music byJuanma Belda|
12012|I've Just Seen Her|Music byCharles Strouse|broadway
12027|Happiness Is A Thing Called Joe|Music byHarold Arlen|
12028|Caledonia|None|folk
12030|If I Give My Heart To You|Music byAl Jacobs,Jimmy Brewster|pop
12031|If My Friends Could See Me Now|Music byCy Coleman|broadway
12035|Love Is All We Need|Music byDon Wolf|pop
12036|Should I|Music byNacio Herb Brown|
12040|Vem tar hand om hsten?|None|
12041|Tarantella|Music byItalian Traditional|traditional
121|Maiden Voyage|Music byHerbie Hancock|
1213|Pieces|None|rock
12148|Come To Me, Bend To Me|Music byFrederick Loewe|broadway
12152|Hjrtats saga|Music byWilhelm strm|
12153|Ev 'ry Day Of My Life|Music byAl Jacobs|pop
1216|Kicsiny falum|Music byHungarian song|
12162|You Know When|Music byNico Sarbanes|jazz
12164|Sticks|Music byCannonbal Adderly|jazz
1217|Erdlyi indul|Music byHungarian song|
12170|Sure as You're Born|Music byJohnny Mandel|movies
12171|As Long As There's Music|Music byJule Styne|movies
12173|Magic Is The Moonlight|Music byMaria Grever|pop
12176|For Lena and Lenny|Music byQuincy Jones|jazz
12178|Royal Garden Blues|Music byClarence Williams,Spencer Williams|blues
12179|Too Beautiful To Last|Music byBennet|pop
1218|Azt gondoltad, azt gondoltad|Music byHungarian folk song|folk
12185|La Javanaise|None|pop
12186|Too Beautiful To Last|Music byBennett|pop
12187|Fireflies|None|
122|Lady Bird|Music byTadd Dameron|
12226|This I Dig of You|Music byHank Mobley|jazz
12227|Moonglow|Music byEddie De Lange &amp; Irving Mills,Will Hudson|jazz
12228|Caravan|Music byDuke Ellington Irving Mills &amp; Juan Tizon 1937|jazz
12229|Strode Rode|Music bySonny Rollins|jazz
12237|Gaviota|Music byClare Fischer|jazz
12243|Too Beautiful To Last (With Lyrics)|Music byRichard Rodney Bennett|
12258|Bawlmer's Own|Music byNico Sarbanes|jazz
12259|If You Can't Sing It (You'll Have To Swing It)|Music bySam Coslow|movies
12260|Cute|Music byNeal Hefti|jazz
12275|Venus|Music byR Van Le euwen|pop
12277|J'ai Deux Amours|Music byVincent Scotto|broadway
12281|It Don't Mean a Thing|Music byDuke Ellington|jazz
12298|Thank You For The Music|None|pop
123|Mr. P.C.|Music byJohn Coltrane|
12338|'Til the Storm Passes By|Music byMosie Lister 1958|worship
12340|Freddie Freeloader|Music byMiles Davis|jazz
12343|Black And Tan Fantasy|Music byBub Miley,Duke Ellington|
12346|Taps|Music byDaniel Adams Butterfield|
12364|Press On|Music byDan Burgess 1983|worship
12375|Valse n2|Music bychostakovitch Dmitry|classic
124|My Funny Valentine|Music byRichard Rodgers|
12410|J'ai Deux Amours|Music byVincent Scotto|
1242|Tom Cruise Crazy|None|folk
12444|Exodus|Music byErnest Gold|movies
12450|RIDERS IN THE SKY|Music byStan Jones|
12451|Killer Joe|Music byBenny Golson|jazz
12452|Killer_Joe|Music byBenny Golson|jazz
12457|Blue Bossa|Music byany|jazz
12458|Cold Duck Time|Music byEddie Harris|jazz
12459|Gregory is Here|Music byHorace Silver|jazz
12460|Hampton Bays|Music byJoseph Borrello|jazz
12461|Jitterbug Waltz|Music byFats Waller|jazz
12462|Killer Joe|Music byBenny Golson|jazz
12463|Maiden Voyage|Music byHerbie Hancock|movies
12464|Montauk|Music byJoseph Borrello|jazz
12465|My Little Suede Shoes|Music byJohn Coltrane|jazz
12466|The Girl From Ipanema|Music byAntonio Carlos Jobim|jazz
12467|Yardbird Suite|Music byCharlie Parker (1920-1955)|jazz
12486|The Boy Next Door|Music byRalph Blane|jazz
12490|That's All|Music byAllan Brandt,Bob Haymes|jazz
12491|Lighters|Music byBruno Mars|pop
12494|A VOS SOUHAITS|Music byMichel PLATRE|folk
12495|ALLONS AUX VENDANGES|Music byMichel PLATRE|folk
12496|Holy Spirit Thou Art Welcome|Music byDottie Rambo &amp; David Hundzinger 1977|worship
125|'Round Midnight|Music byThelonious Monk|jazz
12505|Deep In A Dream|Music byJimmy van Heusen|
12506|Why Should I Cry Over You|Music byNed Miller|
12507|I'll Never Say Never Again|Music byHarry Woods|jazz
12511|Take 5|Music byPaul Desmond 1960|jazz
12513|BRANLE DES PIERRES|Music byMichel PLATRE|
12514|No One|None|
12518|The Moon Was Yellow|Music byFred E. Ahlert|
12519|It Only Happens When I Dance With You|Music byIrving  Berlin|
12521|SAINT VINCENT / BRANLE DES VIGNERONS|Music byMichel PLATRE|folk
12522|CLARISSE|Music byMichel PLATRE|folk
12523|DERNIER QUARTIER|Music byMichel PLATRE|folk
12524|LA CARRIERE|Music byMichel PLATRE|folk
12528|LA DAME BLANCHE DE L' ALBARINE|Music byMichel PLATRE|folk
12529|LE CHIEN|Music byMichel PLATRE|folk
12530|LE PIOCHAT|Music byMichel PLATRE|folk
12533|Until The Real Thing Comes Along|Music byAlberta Nichols,L. E. Freeman,Mann Holinger,Sammy Cahn,Saul Chaplin|
12534|Let's Fall In Love|Music byHarold Arlen|jazz
12546|LES VERNES|Music byMichel PLATRE|
12547|VARIABLE|Music byMichel PLATRE|folk
12548|LES BUGNES|Music byMichel PLATRE|folk
12550|A House Is Not A Home|Music byBurt Bacharach|
12554|Ob-La-Di Ob-La-Da|Music byJohn Lennon,Paul McCartney|pop
12555|Swingin' on Nothin'|Music byTommy Dorsey|jazz
12556|Ochi Chornya|Music byHungarian Folk Song|jazz
12558|Majesty|Music byJack W. Hayford|worship
12559|Soon It's Gonna Rain|Music byHarvey Schmidt|
12561|Swing Low Sweet Chariot|Music byTraditional African American Spriritual|
12580|Don't Explain|Music byBillie Holiday|
12583|Walk on by|Music byBurt Bacharach|pop
12591|Pick Yourself Up|Music byJerome Kern|
126|Song for My Father|Music byHorace Silver|jazz
1261|I Can't Give You Anything But Love|Music byJimmy McHugh|jazz
12624|Down By The Riverside|Music bytrad.|traditional
12628|I'll never fall in love again|Music byLonnie Donegan|pop
12631|Blues|Music byGeorge Gershwin|
12640|Beim Kronenwirt|Music byVolksweise|traditional
12642|Squeeze Me|Music byFats Waller|blues
12647|The Swingin' Shepherd Blues|Music byMoe Koffman|blues
127|Straight, No Chaser|Music byThelonious Monk|jazz
1272|Bubbly|Music byColbie Caillat,Jason Reeves|pop
1279|Fais comme l'oiseau|Music byAntonio Carlos|
128|Summertime|Music byGeorge Gershwin|jazz
1280|I can't give you anything but love, baby|Music byJimmy McHugh|
1282|Blues for Paynter|Music byMark Zanter|jazz
1283|Bone Vamp|Music byMark Zanter|jazz
12834|Blue Minor|Music bySonny Clark|jazz
12838|That's What Friends Are For|Music byC.Bayer/Burt Bacharach|pop
12839|Memphis Blues|Music byW. C. Handy|blues
1284|Ciao Baby|Music byMark Zanter|jazz
1285|Mi Companera|Music byMark Zanter|jazz
12852|Nobody Knows You When You're Down And Out|Music byJimmie Cox|blues
12857|Wonderful! Wonderful!|Music bySherman Edwards|pop
1286|An Ocean of Feeling|Music byMark Zanter|jazz
1287|Question Mark|Music byMark Zanter|jazz
1288|Softly Yes|Music byMark Zanter|jazz
1289|Zsebkendm ngy sarka|Music byHungarian song|folk
12899|Summertime Blues|Music byEddie Cochran|blues
129|The Girl from Ipanema|Music byAntonio Carlos Jobim|jazz
12908|The Magnificent Seven|Music byElmer Bernstein|movies
12914|My Skin|None|pop
12918|Someone to Light up My Life|Music byAntonio Carlos Jobim|jazz
12927|A Ghost Of A Chance|Music byVictor Young|jazz
12929|Bawlmer's Own|Music byNico Sarbanes|jazz
12934|MY LITTLE LADY|Music byD.Pace,L. Pilat,M. Panzri|pop
12938|One Hand One Heart|Music byLeonard Bernstein|broadway
1296|A Dream Is A Wish Your Heart Makes|None|
12962|FEEL THE LOVE|None|pop
12964|Some Day|Music byRudolf  Friml|movies
12965|Only A Rose|Music byRudolf  Friml|movies
12966|Vagabond King Waltz|Music byRudolf  Friml|movies
1297|Unforgettable|Music byIrving Gordon|
12977|Blue Christmas|Music byBilly Hayes,Jay Johnson 1948|holiday
12983|Blue Skies|Music byIrving Berlin|jazz
12986|Why Try To Change Me Now|Music byCy Coleman|jazz
12991|Ghost Riders In The Sky|Music byStan Jones|traditional
12992|Chorales|Music byRichard Williams and Jeff King arr. By R.C.O. Lomboy|classic
12997|I've Got Five Dollars|Music byRichard Rodgers|broadway
130|These Foolish Things|Music byJack Strachey|
13015|You Were Meant For Me|Music byNacio Herb Brown|movies
13016|Who|Music byJerome Kern|
13026|Everybody Ought to Go to Sunday School|Music byUnknown|worship
13027|I Dreamed I Searched Heaven For You|Music byJames D. Vaughn - Mary Ethel Weiss|worship
13038|Doodlin'|Music byHorace Silver|jazz
13039|I Love You Best Of All|Music byTell Taylor|
13041|Hymn To Freedom|Music byOscar Peterson|jazz
13043|Ticket To Ride|Music byJohn Lennon,Paul McCartney|pop
13044|Over The Rainbow|Music byHarold Arlen|broadway
13050|Paris Loves Lovers|Music byCole Porter|movies
13051|Paris Je T'Aime|Music byUnknown|jazz
13058|Isn't This A Lovely Day|Music byIrving Berlin|jazz
13060|Belle of the Ball|Music byLeroy Anderson|pop
13061|Serenata|Music byLeroy Anderson|pop
13062|Shenandoah|None|folk
13063|NICA'S DREAM|Music byHorace Silver|jazz
13068|Top Hat, White Tie and Tails|Music byIrving Berlin|jazz
13069|Bye Bye Baby|Music byJule Styne|jazz
13071|Give Thanks|Music byHenry Smith 1978|worship
13084|I've Been Working On the Railroad|Music byFolk Music|traditional
1309|Moonlight Serenade|Music byGlenn Miller|
13093|GIVE ME BACK MY MAN|None|rock
13094|Laura|Music byDavid Raksin|jazz
13095|YELLOW|None|pop
13096|OUT TO LUNCH|None|pop
13097|Circle In The Sand|Music byRick Knowles|rock
13098|PLANET CLAIRE|Music byHenry Mancini|pop
13099|JUST LET ME CRY|Music byRaleigh|pop
131|Watermelon Man|Music byHerbie Hancock|jazz
1310|How Long Has This Been Going On|Music byGeorge Gershwin|jazz
13100|DANNY|None|pop
13101|I DON'T DREAM IN BLACK AND WHITE|Music byKevin Cavanaugh - Chris Caruso|pop
13102|JUDY'S TURN TO CRY|Music byBeverly Ross|pop
13104|Meet Me At The Equinox|Music byDeath Cab For Cutie|rock
13105|AFTERDARK|None|jazz
13106|(Keep Feelin') FASCINATION|Music byHuman League|pop
13107|FASHIONS FOR SPRING|Music byKevin Cavanaugh|pop
13108|I'M OUT OF CANDY, DARLING|Music byKevin Cavanaugh|pop
13109|I JUST DON'T KNOW IF I CAN|Music byCarol Bayer Sager - Lesley Gore|pop
13111|PO BOX 117|None|pop
13112|DON'T STOP BELIEVIN'|Music byJonathan Cain,Neal Schon|pop
13113|HEART OF GLASS|Music byBlondie|pop
13114|YOU DON'T KNOW WHAT LOVE IS|Music byWhite Stripes|rock
13115|I BROKE MY ARM TO MEET YOU|None|pop
13116|SOME GIRLS ARE BIGGER THAN OTHERS|Music byMarr|rock
13117|LAID|Music byJames|pop
13118|JUST ME|None|classic
13119|QUIETLY|Music byKevin Cavanaugh|pop
1312|Nincsen kenyr, nincsen s|Music byHungarian folk song|folk
13121|THIS CHARMING MAN|Music byMarr|pop
13122|I'M YOURS|Music byJason Mraz|pop
13123|ELECTRIC FEEL|Music byMGMT|pop
13124|THE LOST AND FOUND|None|pop
13125|HEY THERE DELILAH|Music byPlain White T&#039;s|pop
13126|THIS LOVE|None|pop
13127|SOMETIMES|Music byHenry Mancini|pop
13128|IT'S MY PARTY|Music byWeiner|pop
13129|YOU KNOW I'M NO GOOD|Music byAmy Winehouse|pop
1313|Nincsen rzsa, mert lehullott a fldre|Music byHungarian folk song|folk
13130|SOMEBODY TOLD ME|Music byThe Killers|rock
13131|I'LL MELT WITH YOU|None|pop
13132|WHEN YOU WERE YOUNG|None|pop
13133|SEX IS ON FIRE|None|
13136|OUR LIPS ARE SEALED|Music byGO-GOs|pop
1314|Mg az utcn lefel se mehetek|Music byHungarian folk song|folk
13148|Haunted Heart|Music byArthur Schwartz|broadway
13149|Thinking Of You|Music byHarry Ruby|movies
1315|Az rdg tja (Drumul dracului)|Music byTraditional|folk
13151|YOU ONLY GET WHAT YOU GIVE|None|pop
13152|WE'RE DOING SOMETHING WE SHOULDN'T BE DOING|None|pop
13153|I'll Be Home For Christmas|Music byShayne|traditional
13154|THE PARTY'S OVER|Music byJules Styne|jazz
13155|CRY|None|jazz
13156|Reality|Music byVladimir Cosma|movies
13157|Majo|Music bymazovia popolkanto|folk
13160|L-O-V-E|Music byBert Kaempfert|jazz
13161|The Trees of the Field|Music bySteffi Geiser Rubin / Stuart Dauerman|worship
13165|SOMEONE LIKE YOU|Music byDaniel Wilson|pop
13169|Awesome In This Place|Music byDavid Billington 1992|worship
13174|Into His Presence|Music byMack O. Taunton 1986|worship
13176|So Danco Samba|Music byAntonio Carlos Jobim|jazz
13177|I'M THROWING MY ARMS AROUND PARIS|Music byBoorer|pop
13178|Corner Pocket|Music byFreddy Greene|jazz
13181|My Monday Date|Music byEarl Hines|jazz
13182|MORE THAN THIS|None|pop
13183|Meet Me In No Special Place|Music byArthur Terker,Harry Pyle,J. Russel Robinson|jazz
13184|MR. BRIGHTSIDE|None|pop
13185|YOU SMILE|None|pop
13189|Let Me Sing and I'm Happy|None|
13190|ALISON|None|pop
13191|BLISTER IN THE SUN|None|pop
13192|HOW SOON IS NOW?|Music byMarr|pop
13193|WATCHING THE DETECTIVES|None|pop
13194|Friendship|Music byCole Porter|broadway
13196|Where Have All The Flowers Gone?|Music byPeter Seeger|traditional
13197|I Want To Be Happy|Music byVincent Youmans|broadway
1320|Lover Man (Oh Where Can You Be?)|None|blues
13204|Cool Water|Music byBob Nolan|traditional
13205|Why Try To Change Me Now|Music byCy Coleman|
13207|Bethlehem . . . Galilee . . . Gethemane|Music byWilliam &amp; Gloria Gaither 1970|worship
13220|FLOWER DUET from LAKME|Music byLeo Delibes|traditional
13221|FLOWER DUET from LAKME|Music byLeo Belibes|traditional
13225|Blue Skies|Music byIrving Berlin|
13237|In cerca di Te|Music byEros Sciorilli|jazz
1324|Ha n rzsa volnk|Music byBrdy Jnos|
13240|WHO DO YOU THINK YOU ARE|Music byDyer|pop
13244|ALMOST BLUE|None|jazz
13245|THIS TOWN AIN'T BIG ENOUGH FOR THE BOTH OF US|None|rock
13246|NEVER TURN YOUR BACK ON MOTHER EARTH|None|rock
13247|PROPAGANDA|None|rock
13248|If You Could See Me Now|Music byTadd Dameron|blues
1325|He's a Pirate|Music byKlaus Badelt|movies
13254|A Vessel of Honor For God|Music byDenny Duron &amp; Gary Paxton 1980|worship
13258|Do That To Me One More Time|None|pop
1326|Szp asszonynak kurizlok|Music byHungarian song|
13260|I Ain't Got Nobody|Music byDave Peyton,Spencer Williams|blues
13261|Autumn Leaves|Music byJohnny Mercer|jazz
13262|Freddie Freeloader|Music byMiles Davis|jazz
13263|Nostalgia in Times Square|Music byCharles Mingus|jazz
13264|Someday My Prince Will Come|Music byFrank Churchill|jazz
13265|Get Up, Stand Up|Music byBob Marley|pop
13270|Can't Take My Eyes Off Of You|Music byBob Gaudio|pop
13271|Bouree, Suite for Lute|Music byJ.S. Bach|classic
1328|Try To Remember|Music byHarvey Schmidt|broadway
1329|Les copains d'abord|None|
13296|Those Were The Days|Music byBoris Fomin|pop
13297|Somos Novios|Music byArmando Manzanero|pop
1330|Le Sud|None|
13301|I CONFESS|Music byDaniel Clarke,Joshua Grange|classic
13302|Blessed be the Name of the Lord|Music byClinton Utterbach 1989|worship
13305|S.K.J.|Music byMilt Jackson|jazz
13308|Sweet Mama - Duke Ellington -1930|Music byDuke Ellington -1930|
13310|Dao|Music byDaniel Mittenzwei|jazz
13311|Summer Nights|Music byJim Jacobs|rock
13325|l'horloge tourne|Music byMickal Miro|pop
1333|Auprs De Ma Blonde|None|traditional
13337|How Great Is Our God|Music byChris Tomlin,Jesse Reeves &amp; Ed Cash 2004|worship
13338|To Love and Be Loved|Music byJimmy Van Heusen|movies
13340|RHAPSODY IN THE RAIN|None|pop
1335|Le Temps Des Cerises|Music byAntoine Renard|traditional
13350|I'M THRILLED !|Music byKevin Cavanaugh|rock
13351|Doris On Lunch Again|Music byStickler|pop
13352|I CAN'T STAND UP FOR FALLING DOWN|Music byBank|pop
13353|NEVER EVER|Music byKing/King|pop
13354|Christmas Is For Children|Music byCarl R. Vasta|
13359|You Don't Own Me|Music byMadera|pop
1336|Le P'tit Quinquin|None|traditional
13360|It's My Party|Music byGold,Weiner|pop
13361|She's A Fool|Music byMark Barkan|pop
13362|Judy's Turn To Cry|Music byGloria Shayne|pop
13363|My Town, My Guy and Me|Music byPaul Kaufman|pop
13364|That's The Way Boys Are|Music byRaleigh|pop
13365|I Don't Wanna Be A Loser|Music byBarkan|pop
13387|Nada Sosou|Music byOkinawan folk band BEGIN|traditional
13390|As The Deer|Music byMartin Nystrom 1984|worship
13393|Sparks Fly|None|pop
134|A Night In Tunisia|Music byDizzy Gillespie|jazz
13408|Speak Now|None|pop
1341|Cry Me A River|Music byArthur Hamilton|jazz
13414|Night Mist Blues|Music byAhmad Jamal|jazz
13418|It's Gotta Be You|Music byCLAUS OGERMAN|pop
